ID,2016,2017,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Compressed air energy storage_Cumulative total capacity_CN,Electro-mechanical energy storage,Electro-mechanical energy storage,Compressed air energy storage,China,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CN
Compressed air energy storage_Cumulative total capacity_CN,Technology Sub-Type Unknown,Technology Sub-Type Unknown,Compressed air energy storage,China,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CN
Compressed air energy storage_Cumulative total capacity_CN,Electro-mechanical energy storage,Electro-mechanical energy storage,Compressed air energy storage,China,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CN
Compressed air energy storage_Cumulative total capacity_CN,Compressed air energy storage,Compressed air energy storage,Compressed air energy storage,China,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CN
Compressed air energy storage_Cumulative total capacity_CN,,,Compressed air energy storage,China,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CN
Compressed air energy storage_Cumulative total capacity_CN,0.5,5.0,Compressed air energy storage,China,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CN
Compressed air energy storage_Cumulative total capacity_CN,50.0,300000.0,Compressed air energy storage,China,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CN
Compressed air energy storage_Cumulative total capacity_CN,100,60000,Compressed air energy storage,China,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CN
Compressed air energy storage_Cumulative total capacity_CN,50.0,300000.0,Compressed air energy storage,China,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CN
