ID,2014,2016,2017,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Flywheel_Cumulative total capacity_CA,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Flywheel,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Flywheel_Cumulative total capacity_CA,Technology Sub-Type Unknown,Technology Sub-Type Unknown,Technology Sub-Type Unknown,Flywheel,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Flywheel_Cumulative total capacity_CA,Electro-mechanical energy storage,Electro-mechanical energy storage,Electro-mechanical energy storage,Flywheel,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Flywheel_Cumulative total capacity_CA,Flywheel,Flywheel,Flywheel,Flywheel,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Flywheel_Cumulative total capacity_CA,,,,Flywheel,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Flywheel_Cumulative total capacity_CA,0.25,0.1,0.1,Flywheel,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Flywheel_Cumulative total capacity_CA,500.0,500.0,500.0,Flywheel,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Flywheel_Cumulative total capacity_CA,2000,5000,5000,Flywheel,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
Flywheel_Cumulative total capacity_CA,500.0,500.0,500.0,Flywheel,Canada,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,CA
