ID,2015,2015,2015,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lithium-ion battery_Cumulative total capacity_HT,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Lithium-ion battery,Haiti,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,HT
Lithium-ion battery_Cumulative total capacity_HT,Technology Sub-Type Unknown,Lithium-nickel-manganese-cobalt battery,Lithium-nickel-manganese-cobalt battery,Lithium-ion battery,Haiti,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,HT
Lithium-ion battery_Cumulative total capacity_HT,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Electro-chemical battery and chemical storage,Lithium-ion battery,Haiti,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,HT
Lithium-ion battery_Cumulative total capacity_HT,Lithium-ion battery,Lithium-ion battery,Lithium-ion battery,Lithium-ion battery,Haiti,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,HT
Lithium-ion battery_Cumulative total capacity_HT,,Lithium-nickel-manganese-cobalt battery,Lithium-nickel-manganese-cobalt battery,Lithium-ion battery,Haiti,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,HT
Lithium-ion battery_Cumulative total capacity_HT,2.0,1.0,1.0,Lithium-ion battery,Haiti,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,HT
Lithium-ion battery_Cumulative total capacity_HT,200.0,500.0,200.0,Lithium-ion battery,Haiti,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,HT
Lithium-ion battery_Cumulative total capacity_HT,100,500,200,Lithium-ion battery,Haiti,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,HT
Lithium-ion battery_Cumulative total capacity_HT,200.0,500.0,200.0,Lithium-ion battery,Haiti,kW,DOE Global Energy Storage Database,Cumulative total capacity,National,HT
